HerbariumID,Bild,DB,Family,FullNameCache,Anmerkungen,Sammlerteam,Sammelnummer,CollectionDateBegin,CollectionDateEnd,Country,Locality,TitelEtikett,Expeditionsangabe,ShowOnMap,Latitude,Longitude,FundortUNdOeko,NameCache,Genus,Identifier,Barcode,StableURI
B700005125,,JACQ,PYRONEMATACEAE,Octospora crosslandii (Dennis & Itzerott) Benkert,MTB 6415,"Itzerott,H. & Döbbeler,P.",4039,1982-01-03,,Germany,"Kreis Bad Dürkheim, Umgebung von Grünstadt, bei Leistadt",,,https://www.openstreetmap.org/?mlat=49.5667&mlon=8.16667#map=15/49.5667/8.16667,49.56666946411133,8.166669845581055,,Octospora crosslandii,Octospora,D. Benkert,B 70 0005125,https://herbarium.bgbm.org/object/B700005125
B101138914,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B101138914/manifest.json,JACQ,ASTERACEAE,"Senecio ovatus (G. Gaertn., B. Mey. & Scherb.) Willd.",,"Oberprieler,C.",1592-2,1988-09-19,,Germany,"Bayern, Landkreis Berchtesgadener Land, Teisendorf, Strasse von der Gemachmühle nördlich Achtal nach Freidling, Wald ca. 500 m östlich der Gemachmühle, Alt.: 560m.",,,https://www.openstreetmap.org/?mlat=47.8242&mlon=12.79#map=15/47.8242/12.79,47.82416915893555,12.789999961853027,,Senecio ovatus,Senecio,Ch. Oberprieler,B 10 1138914,https://herbarium.bgbm.org/object/B101138914
B101072126,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B101072126/manifest.json,HERB,Aizoaceae,Cephalophyllum purpureo-album,"Label data transcribed during a <a href=""https://www.herbonauten.de"" target=""_blank"">Herbonauten mission</a>",Diels,,1897-11-01,1897-11-30,Germany,"Germany: Berlin. Cult. Hort. Berol. 1897-11-01 - 1897-11-30, Leg.: Diels.",,,,,,,Cephalophyllum purpureo-album,Cephalophyllum,H. Hartmann,B 10 1072126,http://herbarium.bgbm.org/object/B101072126
B100767903,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B100767903/manifest.json,BGBM,COMPOSITAE,Achillea pratensis Saukel & R.Länger,"GBOL, Silikaprobe genommen","Buttler,K.P.",35878,2014-07-16,,Germany,"Germany: Hessen. Erlensee-Rückingen,S des Orts, Nachbarschaftswiesen, nahe dem Waldrand. Auenwiese, wechselfeucht. Alt.: 109 m. 16.07.2014, Leg.: K. P. Buttler 35878. ex herb. / ded. : herb. Karl Peter Buttler.",,,https://www.openstreetmap.org/?mlat=50.1356&mlon=8.98028#map=15/50.1356/8.98028,50.13555908203125,8.980279922485352,"Germany: Hessen. Erlensee-Rückingen,S des Orts, Nachbarschaftswiesen, nahe dem Waldrand. Auenwiese, wechselfeucht.",Achillea pratensis,Achillea,R. Hand,B 10 0767903,https://herbarium.bgbm.org/object/B100767903
B300318113,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B300318113/manifest.json,HERB,Bartramiaceae,Philonotis osterwaldii,"Label data transcribed during a <a href=""https://www.herbonauten.de"" target=""_blank"">Herbonauten mission</a>",K. Osterwald,,1907-06-07,1907-06-07,Germany,"Germany: Berlin. Brandenburg, Berlin, Ausstich bei Buch. 1907-06-07, Leg.: K. Osterwald.",,,https://www.openstreetmap.org/?mlat=52.6386&mlon=13.4728#map=15/52.6386/13.4728,52.63859939575195,13.472800254821776,,Philonotis osterwaldii,Philonotis,,B 30 0318113,http://herbarium.bgbm.org/object/B300318113
JACQID1063852,,JACQ,CYPERACEAE,Carex ligerica J. Gay,MTB: 3642/2,"Willing,R. & Willing,E.",11589 D,1999-06-27,,Germany,"Brandenburg, SW Göhlsdorf",,,https://www.openstreetmap.org/?mlat=52.3525&mlon=12.7878#map=15/52.3525/12.7878,52.352500915527344,12.787779808044434,,Carex ligerica,Carex,E.Willing,JACQ-ID 1063852,https://herbarium.bgbm.org/object/JACQID1063852
B100379412,,JACQ,POACEAE,Triticum aestivum subsp. spelta (L.) Thell.,"roter Kalbeusp.; leg. Oerlikon, Schweiz","Schiemann,T.",515,,,Germany,absaat in Hot. Bot. Berol.,,,,,,,Triticum aestivum subsp. spelta,Triticum,M. W. van Slageren (K) 2017-02-17,B 10 0379412,https://herbarium.bgbm.org/object/B100379412
B300310360,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B300310360/manifest.json,HERB,keine,Pohlia wahlenbergii,"Label data transcribed during a <a href=""https://www.herbonauten.de"" target=""_blank"">Herbonauten mission</a>",Mechmershausen,,1962-08-12,1962-08-12,Germany,"Germany: Schleswig-Holstein. [Deutschland.] Schleswig-Holstein, Elmenhorst, Kr. Lauenburg, auf feuchtem San in der neuen Sandkuhle. 1962-08-12, Leg.: Mechmershausen.",,,https://www.openstreetmap.org/?mlat=53.7635&mlon=10.2625#map=15/53.7635/10.2625,53.76350021362305,10.262499809265137,,Pohlia wahlenbergii,Pohlia,,B 30 0310360,http://herbarium.bgbm.org/object/B300310360
B100762682,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B100762682/manifest.json,BGBM,RANUNCULACEAE,Helleborus viridis subsp. occidentalis (Reut.) Schiffn.,"GBOL, Silikaprobe genommen; Aufsammlung von einem Individuum","Ciongwa,P.",PC 209,2017-04-21,,Germany,"Germany: Niedersachsen. Scharzfeld, S Ruine Scharzfels. Mischwald, Kalk. Alt.: 340m. 21.04.2017, Leg.: P. Ciongwa PC 209. ex herb. / ded. : herb. Peter Ciongwa.",,,https://www.openstreetmap.org/?mlat=51.6211&mlon=10.4014#map=15/51.6211/10.4014,51.62110900878906,10.401390075683594,"Germany: Niedersachsen. Scharzfeld, S Ruine Scharzfels. Mischwald, Kalk.",Helleborus viridis subsp. occidentalis,Helleborus,P. Ciongwa,B 10 0762682,https://herbarium.bgbm.org/object/B100762682
B101138281,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B101138281/manifest.json,JACQ,ASTERACEAE,Senecio cacaliaster subsp. hercynicus (Herborg) Oberpr.,,"Oberprieler,C.",502-5,1988-07-08,,Germany,"Bayern, Landkreis Oberallgäu, Wengen, in das Bodenbachtal abfallende Nord-Hänge, 1 km ENE der Wenger-Egg-Alm , Alt.: 1040m.",,,https://www.openstreetmap.org/?mlat=47.6742&mlon=10.1236#map=15/47.6742/10.1236,47.674171447753906,10.12360954284668,,Senecio cacaliaster subsp. hercynicus,Senecio,Ch. Oberprieler,B 10 1138281,https://herbarium.bgbm.org/object/B101138281
B300332400,,HERB,Bryaceae,Bryum weigelii Biehler,"Label data transcribed during a <a href=""https://www.herbonauten.de"" target=""_blank"">Herbonauten mission</a>",G. Schwab,,1978-06-04,1978-06-04,Germany,"Germany: Baden-Württemberg. Kreis Hochschwarzwald: Quellige Stelle in den Wiesen zwischen Menzenschwand und dem Scheibenlechtenmoos, ca. 950 msm. 1978-06-04, Leg.: G. Schwab.",,,https://www.openstreetmap.org/?mlat=47.8285&mlon=8.06612#map=15/47.8285/8.06612,47.82853698730469,8.066121101379395,,Bryum weigelii Biehler,Bryum,G. Schwab,B 30 0332400,http://herbarium.bgbm.org/object/B300332400
BGT0017254,,BGBM,CRUCIFERAE,Erysimum cheiranthoides L. subsp. cheiranthoides,"GBOL, Silikaprobe genommen; Blüten gelb","Appel,O.",2592,2016-06-15,,Germany,"Germany: Hamburg. Osdorfer Landstraße Ecke Schenefelder Landstraße, Hamburg-Iserbrook. Ruderalstellen am Straßenrand. Alt.: 31 m. 15.06.2016, Leg.: O. Appel 2592. ex herb. / ded. : herb. Oliver Appel.",,,https://www.openstreetmap.org/?mlat=53.5792&mlon=9.82056#map=15/53.5792/9.82056,53.57917022705078,9.820560455322266,"Germany: Hamburg. Osdorfer Landstraße Ecke Schenefelder Landstraße, Hamburg-Iserbrook. Ruderalstellen am Straßenrand.",Erysimum cheiranthoides subsp. cheiranthoides,Erysimum,O. Appel,B GT 0017254,https://herbarium.bgbm.org/object/BGT0017254
B100705166,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B100705166/manifest.json,BGBM,PRIMULACEAE,Lysimachia punctata L.,"GBOL5350, Silikaprobe genommen, Aufsammlung von einem Individuum","Hand,R.",7675,2016-07-06,,Germany,"Germany: Thüringen. Wachsenburg-Bittstädt, Kirchberg, am Kupferweg wenig E Straße. eutrophierter Waldsaum. Alt.: 398m. 06.07.2016, Leg.: R. Hand 7675.",,,https://www.openstreetmap.org/?mlat=50.8417&mlon=10.885#map=15/50.8417/10.885,50.841670989990234,10.885000228881836,"Germany: Thüringen. Wachsenburg-Bittstädt, Kirchberg, am Kupferweg wenig E Straße. eutrophierter Waldsaum.",Lysimachia punctata,Lysimachia,R. Hand,B 10 0705166,https://herbarium.bgbm.org/object/B100705166
B100194267,,BGBM,COMPOSITAE,Bidens connata Muhl. ex Willd.,,"Wagenitz,G.",,1960-08-07,,Germany,"Germany: Berlin. am Teltow-Kanal bei Schönow. 07.08.1960, Leg.: G. Wagenitz s.n.",,,,,,Germany: Berlin. am Teltow-Kanal bei Schönow.,Bidens connata,Bidens,,B 10 0194267,https://herbarium.bgbm.org/object/B100194267
B100197702,,JACQ,SCROPHULARIACEAE,Veronica prostrata L.,Flora von Berlin registriert mit Florein 2005,Beck,s.n.,1969-05-18,,Germany,"Gosen bei Berlin, Gosener Berge, NO-Hang nahe Schillerwarte",,,,,,,Veronica prostrata,Veronica,B. M. Rojas Andrés (SALA) 2016,B 10 0197702,https://herbarium.bgbm.org/object/B100197702
B200216090,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B200216090/manifest.json,JACQ,EQUISETACEAE,Equisetum arvense L.,PRN2024-003; MTB 3436/222-1; Pictures of the same individual or population as the preserved specimen(s). Photographer: Eckhard Willing,"Willing,E. & Willing,R.",37265 D,2023-06-06,,Germany,Stendal Wahrburg,,,https://www.openstreetmap.org/?mlat=52.5878&mlon=11.8244#map=15/52.5878/11.8244,52.5877799987793,11.824440002441406,,Equisetum arvense,Equisetum,E. Willing,B 20 0216090,https://herbarium.bgbm.org/object/B200216090
B100194202,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B100194202/manifest.json,HERB,Chenopodiaceae,Polycnemum arvense,"Label data transcribed during a <a href=""https://www.herbonauten.de"" target=""_blank"">Herbonauten mission</a>",J. Schrader,,,,Germany,Germany: Berlin. Berlin: Weissensee. Leg.: J. Schrader.,,,https://www.openstreetmap.org/?mlat=52.5529&mlon=13.4613#map=15/52.5529/13.4613,52.55289840698242,13.461299896240234,,Polycnemum arvense,Polycnemum,,B 10 0194202,http://herbarium.bgbm.org/object/B100194202
B300332329,,HERB,Bryaceae,Bryum torquescens Bruch & Schimp.,"Label data transcribed during a <a href=""https://www.herbonauten.de"" target=""_blank"">Herbonauten mission</a>",Frahm,3660,1999-11-27,1999-11-27,Germany,"Germany: Rheinland-Pfalz. Kr. Neuwied, N Burg Ockenfels bei Linz. Basalthang. 1999-11-27, Leg.: Frahm 3660.",,,https://www.openstreetmap.org/?mlat=50.5814&mlon=7.27154#map=15/50.5814/7.27154,50.58136749267578,7.271543979644775,,Bryum torquescens Bruch & Schimp.,Bryum,,B 30 0332329,http://herbarium.bgbm.org/object/B300332329
BGT0017241,,BGBM,GERANIACEAE,Geranium macrorrhizum L.,"GBOL, Silikaprobe genommen","Weicherding,F.-J.",FJW-2016-0045,2016-05-29,,Germany,"Germany: Saarland. Wadern, Kreis Merzig-Wadern, Rehlingen, erstmals 2008 dort beobachtet, TK 6606/122. Verbuschung am Saaraltarm. Alt.: 173m. 29.05.2016, Leg.: F. -J. Weicherding FJW-2016-0045. ex herb. / ded. : herb. Franz-Josef Weicherding.",,,https://www.openstreetmap.org/?mlat=49.3733&mlon=6.69444#map=15/49.3733/6.69444,49.373329162597656,6.694439888000488,"Germany: Saarland. Wadern, Kreis Merzig-Wadern, Rehlingen, erstmals 2008 dort beobachtet, TK 6606/122. Verbuschung am Saaraltarm.",Geranium macrorrhizum,Geranium,F.-J. Weicherding,B GT 0017241,https://herbarium.bgbm.org/object/BGT0017241
B100526271,,JACQ,POACEAE,Trisetum flavescens subsp. flavescens (L.) P. Beauv.,,"Fiedler,O.",267,1908-07-04,,Germany,"Sachsen-Anhalt, Harz, Brocken",,,,,,,,Trisetum,P. Barberá 2017,B 10 0526271,https://herbarium.bgbm.org/object/B100526271
B300404146,,HERB,Pottiaceae,"Tortula ruralis (Hedw.) G. Gaertn., B. Mey. & Scherb.","Label data transcribed during a <a href=""https://www.herbonauten.de"" target=""_blank"">Herbonauten mission</a>",Frahm,13580,2011-12-06,2011-12-06,Germany,"Germany: Schleswig-Holstein. Kr. Pinneberg. Helgoland, Düne. In Sanddünen. Höhe (m): 10. 2011-12-06, Leg.: Frahm 13580.",,,https://www.openstreetmap.org/?mlat=54.1851&mlon=7.91298#map=15/54.1851/7.91298,54.18514633178711,7.912984848022461,,"Tortula ruralis (Hedw.) G. Gaertn., B. Mey. & Scherb.",Tortula,,B 30 0404146,http://herbarium.bgbm.org/object/B300404146
B101304359,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B101304359/manifest.json,JACQ,ONAGRACEAE,Epilobium lamyi F. W. Schultz,PRN2024-003,"Willing,E. & Willing,R.",39023 D,2023-08-18,,Germany,"BLK, O Tröglitz",,,https://www.openstreetmap.org/?mlat=51.06&mlon=12.1958#map=15/51.06/12.1958,51.060001373291016,12.195830345153809,,Epilobium lamyi,Epilobium,E. Willing,B 10 1304359,https://herbarium.bgbm.org/object/B101304359
B101018512,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B101018512/manifest.json,HERB,Potamogetonaceae,Zostera noltii,"Label data transcribed during a <a href=""https://www.herbonauten.de"" target=""_blank"">Herbonauten mission</a>",R. Häcker,,1859-06-01,1859-06-30,Germany,"Germany: Schleswig-Holstein. Meerbusen von Schleswig. 1859-06-01 - 1859-06-30, Leg.: R. Häcker.",,,https://www.openstreetmap.org/?mlat=54.5114&mlon=9.5624#map=15/54.5114/9.5624,54.511417388916016,9.562396049499512,,Zostera noltii,Zostera,,B 10 1018512,http://herbarium.bgbm.org/object/B101018512
B101171662,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B101171662/manifest.json,JACQ,LAMIACEAE,Mentha arvensis L.,PRN2021-013; MTB: 4240/2/1/2; GK rechts/hoch: 4531518/5739770,"Willing,E.",31402 D,2020-07-27,,Germany,LK Wittenberg; O Goltewitz,,,https://www.openstreetmap.org/?mlat=51.7914&mlon=12.4553#map=15/51.7914/12.4553,51.79138946533203,12.455280303955078,,Mentha arvensis,Mentha,E.Willing,B 10 1171662,https://herbarium.bgbm.org/object/B101171662
JACQID1059958,,JACQ,ASTERACEAE,Achillea ptarmica L.,MTB: 4138/1/1/2,"Willing,R. & Willing,E.",22706 D,2007-08-18,,Germany,"Sachsen-Anhalt, S Steckby, Pfaffensee",,,https://www.openstreetmap.org/?mlat=51.8911&mlon=12.0242#map=15/51.8911/12.0242,51.891109466552734,12.024169921875,,Achillea ptarmica,Achillea,E.Willing,JACQ-ID 1059958,https://herbarium.bgbm.org/object/JACQID1059958
B300329917,,HERB,Dicranaceae,Campylopus introflexus (Hedw.) Brid.,"Label data transcribed during a <a href=""https://www.herbonauten.de"" target=""_blank"">Herbonauten mission</a>",Düll,,1983-04-11,1983-04-11,Germany,"Germany: Bayern. Steigerwald: Kr. Schweinfurt: im \Handtal\"" nw Ebrach, Keuper (mit Sandst.), cc. 300 m, S-exp. Buchenhang"". 1983-04-11, Leg.: Düll.",,,https://www.openstreetmap.org/?mlat=49.8638&mlon=10.4612#map=15/49.8638/10.4612,49.86383819580078,10.461206436157228,,Campylopus introflexus (Hedw.) Brid.,Campylopus,,B 30 0329917,http://herbarium.bgbm.org/object/B300329917
B101107634,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B101107634/manifest.json,JACQ,CARYOPHYLLACEAE,Cerastium holosteoides Fr.,PRN2024-003; MTB 4838/211-2,"Willing,E. & Willing,R.",39880 D,2024-04-25,,Germany,Taucha,,,https://www.openstreetmap.org/?mlat=51.1942&mlon=12.0889#map=15/51.1942/12.0889,51.19417190551758,12.088890075683594,,Cerastium holosteoides,Cerastium,E. Willing,B 10 1107634,https://herbarium.bgbm.org/object/B101107634
B700007998,,JACQ,PYRONEMATACEAE,Tarzetta cupularis (L.) Svrček,MTB 5339,"Benkert,D.",s.n.,1977-08-09,,Germany,"Kr. Greiz, bei Greiz a.W. Elster, Greizer Wald, im Krümmetal",,,https://www.openstreetmap.org/?mlat=50.65&mlon=12.2#map=15/50.65/12.2,50.650001525878906,12.199999809265137,,Tarzetta cupularis,Tarzetta,D. Benkert,B 70 0007998,https://herbarium.bgbm.org/object/B700007998
B100463870,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B100463870/manifest.json,BGBM,CARYOPHYLLACEAE,Cerastium glomeratum Thuill.,"GBOL, Blattmaterial entnommen; Georeferenzierung nachträglich","Kalheber,H.",83-1834,1983-05-08,,Germany,"Germany: Rheinland-Pfalz, westl. Hintertaunus, Wald an der Burg Hohlenfels. 08.05.1983, Leg.: H. Kalheber 83-1834. ex herb. / ded. : ex Herbarium Heinz Kalheber.",,,https://www.openstreetmap.org/?mlat=50.2897&mlon=8.03139#map=15/50.2897/8.03139,50.28971862792969,8.031390190124512,"Germany: Rheinland-Pfalz, westl. Hintertaunus, Wald an der Burg Hohlenfels.",Cerastium glomeratum,Cerastium,R. Hand,B 10 0463870,https://herbarium.bgbm.org/object/B100463870
B100463085,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B100463085/manifest.json,BGBM,GRAMINEAE,Bromus racemosus L. subsp. racemosus,"Duplum; GBOL984, Silikaprobe genommen, mehrere Exemplare beprobt; untere Granne deutlich kürzer (Übergänge zu subsp. lusitanicus?)","Amarell,U.",4685,2013-05-30,,Germany,"Germany: Baden-Württemberg. Landkreis Emmendingen, Riegel am Kaiserstuhl, Gewann ""Entenloch"" südlich des Ortes. wechselfeuchte Wiese. Alt.: 184 m. 30.05.2013, Leg.: U. Amarell 4685.",,,https://www.openstreetmap.org/?mlat=48.1372&mlon=7.74583#map=15/48.1372/7.74583,48.1372184753418,7.745830059051514,"Germany: Baden-Württemberg. Landkreis Emmendingen, Riegel am Kaiserstuhl, Gewann ""Entenloch"" südlich des Ortes. wechselfeuchte Wiese.",Bromus racemosus subsp. racemosus,Bromus,U. Amarell,B 10 0463085,https://herbarium.bgbm.org/object/B100463085
B100152278,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B100152278/manifest.json,JACQ,ASTERACEAE,Hieracium L.,,"Touton,K.",s.n.,1900-06-21,1900-06-28,Germany,.,,,,,,,Hieracium,Hieracium,G. Gottschlich,B 10 0152278,https://herbarium.bgbm.org/object/B100152278
B101311330,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B101311330/manifest.json,JACQ,SALICACEAE,Salix cinerea L.,"PRN2024-006; Herbarbeleg aus der Lehrveranstaltung Exkursionen zur Vegetationsökologie TU Berlin, Institut für Ökologie, Dr. Birgit Seitz; Herbarium Anja Schmidt","Schmidt,Anja",s.n.,2013-05-26,,Germany,Naturschutzgebiet Teufelsseemoor bei Köpenick,,,,,,,Salix cinerea,Salix,A. Schmidt,B 10 1311330,https://herbarium.bgbm.org/object/B101311330
JACQID1083489,,JACQ,POLYGONACEAE,Rumex obtusifolius L.,MTB: 8432/1,"Willing,R. & Willing,E.",15060 D,2001-08-02,,Germany,"Bayern, Oberammergau",,,https://www.openstreetmap.org/?mlat=47.5994&mlon=11.0539#map=15/47.5994/11.0539,47.59944152832031,11.053890228271484,,Rumex obtusifolius,Rumex,E.Willing,JACQ-ID 1083489,https://herbarium.bgbm.org/object/JACQID1083489
B700002992,,JACQ,PYRONEMATACEAE,Humaria hemisphaerica (F. H. Wigg.) Fuckel,MTB 1838,"Mohr,P.",s.n.,1985-09-21,,Germany,"Bei Rostock, Forst Steinbeck",,,https://www.openstreetmap.org/?mlat=54.0833&mlon=12.1167#map=15/54.0833/12.1167,54.08332824707031,12.116669654846191,,Humaria hemisphaerica,Humaria,D. Benkert,B 70 0002992,https://herbarium.bgbm.org/object/B700002992
BGT0014440,,JACQ,ASTERACEAE,Senecio sarracenicus L.,"GBOL3926, Silikaprobe genommen, nur 1 Exemplar beprobt; Voucher in B: B 10 0612128","Buttler,K.P.",35847,,,Germany,"Maintal-Dörnigheim, Mainufer 710 m oberhalb der Rumpenheimer Fähre.",,,,,,,Senecio sarracenicus,Senecio,K. P. Buttler,B GT 0014440,https://herbarium.bgbm.org/object/BGT0014440
B700002866,,JACQ,HELVELLACEAE,Helvella lacunosa Afzel.,MTB 3449,"Bäßler,M.",s.n.,1974-07-14,,Germany,"Landkreis Märkisch Oderland, bei Strausberg (b. Berlin), Kolonie Herrensee",,,https://www.openstreetmap.org/?mlat=52.6&mlon=13.8833#map=15/52.6/13.8833,52.599998474121094,13.883330345153809,,Helvella lacunosa,Helvella,D. Benkert,B 70 0002866,https://herbarium.bgbm.org/object/B700002866
B101186214,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B101186214/manifest.json,JACQ,CRASSULACEAE,Kalanchoë nyikae Engl.,"Coll. Bally (living only) 12-8-1969; zitiert 1977 [Willdenowia 8]; 29.6.73, Chromosomenzahl: 34, Keimlinge aus Petrischale, Aussaat 1.6.73, Bestätigt Damboldt 2.7.73; Bogen 2/2",Anonymous collector,s.n.,1971-03-05,,Germany,"Cultivated in Botanic Garden Berlin; provided by: collector; originally collected: Kenya: Tsavo National Park East, Voi Hill near summit, leg.: Bally,P.R.O. 13367, 12.8.1969",,,,,,"fleshy leaves peltate, not seen in flower",Kalanchoë nyikae,Kalanchoë,E. Raadts (B),B 10 1186214,https://herbarium.bgbm.org/object/B101186214
B100059064,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B100059064/manifest.json,JACQ,ASTERACEAE,Leucanthemum ircutianum subsp. ircutianum DC.,,"Willing,R. & Willing,E.",13140 D,2001-07-23,,Germany,"Bayern, S Wildsteig",,,https://www.openstreetmap.org/?mlat=47.6958&mlon=10.9347#map=15/47.6958/10.9347,47.695831298828125,10.934720039367676,,,Leucanthemum,R. Vogt,B 10 0059064,https://herbarium.bgbm.org/object/B100059064
B101306498,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B101306498/manifest.json,JACQ,POACEAE,Calamagrostis epigejos (L.) Roth,"Herbarium Sami M. Hussein; PRN2024-006; Herbarbeleg aus der Lehrveranstaltung Exkursionen zur Vegetationsökologie TU Berlin, Institut für Ökologie, Dr. Birgit Seitz","Hussein,Sami Mohamed",s.n.,2020-07-24,,Germany,"Teufelsmoor Köpenick, Wegesrand Richtung Teufelsmoor",,,,,,,Calamagrostis epigejos,Calamagrostis,S.M. Hussein,B 10 1306498,https://herbarium.bgbm.org/object/B101306498
B101260584,https://iiif.jacq.org/b/?manifest=https://herbarium.bgbm.org/object/B101260584/manifest.json,JACQ,BETULACEAE,Betula pendula Roth,"Herbarium Marvin Maisenhölder; PRN2024-006; Herbarbeleg aus der Lehrveranstaltung Exkursionen zur Vegetationsökologie TU Berlin, Institut für Ökologie, Dr. Birgit Seitz; Pionierbaumart für Brach, Trümmer und Kahlflächen","Maisenhölder,Marvin",s.n.,2021-08-03,,Germany,Treptower Park,,,https://www.openstreetmap.org/?mlat=52.4921&mlon=13.4686#map=15/52.4921/13.4686,52.492061614990234,13.468560218811035,,Betula pendula,Betula,M. Maisenhölder,B 10 1260584,https://herbarium.bgbm.org/object/B101260584
